month,intercept,slope,R2,N,BM_p01,BM_p99,BM_CZ_p01,BM_CZ_p99,date
2003-01,0.03490661197036238,0.946496610383433,0.956431430576297,3271.0,0.03868239093506774,5.359702275082144,0.043548701147249264,5.102708884726924,2003-01-31
2003-02,0.04666688602882285,0.9299007202851715,0.9531647468696999,3248.0,0.038616535439447514,5.317103067873424,0.04444355134010656,4.849893301063933,2003-02-28
2003-03,0.04461951285883625,0.9323464398601573,0.943545079489604,3216.0,0.03888544555589451,5.01387786629643,0.04215703410514392,4.669535554610431,2003-03-31
2003-04,0.04789825685698523,0.9294310559813046,0.9422832931776828,3181.0,0.04063387791301936,4.994306041917719,0.04453887154449794,4.610076706968409,2003-04-30
2003-05,0.0468135520459837,0.9300915237991195,0.9444155294133626,3161.0,0.03847165354246976,5.000328141726561,0.04448110172365468,4.656107167635712,2003-05-31
2003-06,-0.03088131713757991,1.0639789087575329,0.9465795091141171,3402.0,0.05083319736945878,5.730514439279301,0.05083319736945871,6.539037791711307,2003-06-30
2003-07,-0.022914812134001705,1.052708821694735,0.9506160435257773,3386.0,0.05071996967024935,5.768485580111379,0.053056288526121466,6.48249136140928,2003-07-31
2003-08,-0.02229988436155872,1.051283650115845,0.9510224200391216,3368.0,0.05236206342044787,5.684504986481494,0.05365953969422026,6.39042086947714,2003-08-31
2003-09,-0.025687986044228728,1.0422830119209796,0.9816392506754319,3342.0,0.053174283191317964,5.702629922432164,0.054655551159252115,6.345065251919717,2003-09-30
2003-10,-0.01169545369539371,1.0206277829140222,0.9920441028043173,3317.0,0.053143763973645605,5.571252378557544,0.05469276471686822,5.9287923017624955,2003-10-31
2003-11,0.0025132698500757167,1.0013767846012975,0.9938476487976539,3296.0,0.053240204701490275,5.521141890195934,0.05521931838079802,5.585406284318568,2003-11-30
2003-12,0.0273203350083725,0.968127923077267,0.9633865615691298,3267.0,0.05320480240899033,5.539536879594499,0.0541491430453309,5.497120628585379,2003-12-31
